id,lat,long,from,to,raw_text
3969,32.0860237,34.8303992,2020-03-24 13:00:00,2020-03-24 14:00:00,מכבי מעבדה - בני ברק
3970,32.08832732,34.82525684,2020-03-27 12:00:00,2020-03-27 12:30:00,טיפת חלב הרצוג - בני ברק
3972,32.92368302,35.30799477,2020-03-18 22:00:00,2020-03-18 23:00:00,סופרמרקט רמי לוי -סניף כרמיאל - כרמיאל
3973,31.75591444,34.99064836,2020-03-26 16:15:00,2020-03-26 16:45:00,סופר פארם- ביג פשן - בית שמש
3974,31.7890354,34.6644925,2020-03-29 8:00:00,2020-03-30 8:00:00,"מכבי פארם ,רובע ז, מרכזון רשבי , אשדוד בין השעות 11:00-11:15 - אשדוד"
3975,32.66949633,35.23752146,2020-03-22 19:00:00,2020-03-22 20:30:00,אושר עד מגדל העמק - מגדל העמק
3976,32.66948504,35.23749732,2020-03-25 14:35:00,2020-03-25 15:30:00,אושר עד מגדל העמק - מגדל העמק
3977,32.6782684,35.2433929,2020-03-27 13:30:00,2020-03-27 14:30:00,שופרסל פרץ סנטר מגדל העמק - מגדל העמק
3978,32.08975158,34.86706581,2020-03-29 4:00:00,2020-03-29 7:00:00,בית חולים בלינסון - פתח תקווה
3979,32.084932,34.835226,2020-03-21 16:00:00,2020-03-21 20:30:00,"בית כנסת ""פאי"" - בני ברק"
3980,31.6641894,34.5632752,2020-03-20 7:58:00,2020-03-20 13:10:00,ויקטורי - אשקלון
3981,31.6641894,34.5632752,2020-03-21 19:00:00,2020-03-21 22:20:00,ויקטורי - אשקלון
3982,31.6641894,34.5632752,2020-03-19 11:12:00,2020-03-19 20:08:00,ויקטורי - אשקלון
3983,31.6641894,34.5632752,2020-03-17 12:00:00,2020-03-17 21:00:00,ויקטורי - אשקלון
3984,31.80242149,35.21442986,2020-03-22 11:00:00,2020-03-22 11:30:00,"ביה""ס שירת דבורה - ירושלים"
3985,31.8619365,34.8174799,2020-03-22 18:00:00,2020-03-22 18:30:00,ACE חנות בבילו סנטר - קרית עקרון
3986,31.861232,34.817667,2020-03-22 18:30:00,2020-03-22 19:00:00,שופרסל  בילו סנטר - קרית עקרון
3987,31.8624219,34.8179781,2020-03-22 19:00:00,2020-03-22 19:15:00,חנות BUG בילו סנטר - קרית עקרון
3988,32.1581507,34.8947393,2020-03-25 12:00:00,2020-03-25 12:30:00,דואר ישראל - הוד השרון
3989,32.13228258,34.90117315,2020-03-25 10:30:00,2020-03-25 11:30:00,חצי חינם - הוד השרון
3990,32.0878644,34.8597884,2020-03-25 9:00:00,2020-03-25 10:00:00,שופרסל - פתח תקווה
3991,31.7511262,35.2154249,2020-03-22 8:00:00,2020-03-22 9:00:00,סופר רמי לוי  בביתר - ירושלים
3992,32.0786915,34.8367749,2020-03-23 15:00:00,2020-03-23 16:15:00,בית כנסת לדרמן הרב קנבסקי - בני ברק
3993,31.79380795,35.22587966,2020-03-19 22:00:00,2020-03-20 11:00:00,ישיבת אור שמח - ירושלים
3994,31.7886091,35.1983191,2020-03-23 14:30:00,2020-03-23 21:00:00,עמותת אבוקת אור - ירושלים
3995,31.79649751,35.21336685,2020-03-21 5:30:00,2020-03-21 7:30:00,בית כנסת בית ישראל - ירושלים
3996,31.7529554,35.1944554,2020-03-22 17:30:00,2020-03-22 18:30:00,"בית כנסת ""היכל יעקב"" - ירושלים"
3997,32.08450153,34.82978027,2020-03-24 12:00:00,2020-03-24 13:00:00,בית הכנסת ביילא - בני ברק
3998,32.105837,34.8923941,2020-03-26 18:00:00,2020-03-26 19:30:00,אושר עד - פתח תקווה
3999,32.08522391,34.83040557,2020-03-28 20:00:00,2020-03-28 20:30:00,בית הכנסת מבעלזא - בני ברק
4000,32.1122558,34.7959133,2020-03-24 1:00:00,2020-03-24 17:00:00,קניון רמת אביב - תל אביב - יפו
4001,32.1122558,34.7959133,2020-03-25 16:00:00,2020-03-25 17:30:00,קניון רמת אביב - תל אביב - יפו
4002,32.075145,34.854613,2020-03-17 8:30:00,2020-03-17 8:50:00,"חנות חביב, - גבעת שמואל"
4004,32.060191,34.816158,2020-03-27 7:00:00,2020-03-27 8:00:00,מאפיית האחים - גבעתיים
4005,32.06055598,34.81615641,2020-03-27 8:00:00,2020-03-27 9:00:00,חוות נעמי - חנות גבינות - גבעתיים
4006,31.93226755,35.04215929,2020-03-25 9:15:00,2020-03-25 10:40:00,בית כנסת קהל חסידים שכונת נאות הפסגה - מודיעין עילית
4007,31.9277091,35.0472917,2020-03-25 13:15:00,2020-03-25 14:30:00,בית כנסת המרכז נאות הפסגה - מודיעין עילית
4008,31.7811218,35.2198881,2020-03-26 9:15:00,2020-03-26 10:45:00,בית כנסת קהל חסידים נאות הפסגה - מודיעין עילית
4009,31.69503684,35.11805607,2020-03-17 23:30:00,2020-03-17 23:55:00,מוקד קופת חולים מאוחדת - ביתר עילית
4010,31.7278229,34.754139,2020-03-24 19:30:00,2020-03-24 20:30:00,רמי לוי - קרית מלאכי
4011,31.7266667,34.745,2020-03-24 18:00:00,2020-03-24 19:30:00,חנות ויקטורי - קרית מלאכי
4012,32.14641007,34.80415205,2020-03-23 9:00:00,2020-03-23 20:00:00,שופר סל צומת גלילות - רמת השרון
4013,32.6210762,35.3165964,2020-03-29 16:30:00,2020-03-29 17:00:00,פנימית ג' העמק עפולה - עפולה
4014,32.61194538,35.29014333,2020-03-29 8:10:00,2020-03-29 8:15:00,קופת כללית עומר - עפולה
4015,32.6210762,35.3165964,2020-03-29 8:30:00,2020-03-29 16:30:00,מיון העמק - עפולה
4016,32.6034711,35.2985033,2020-03-27 9:30:00,2020-03-27 10:30:00,רשת ויקטורי - עפולה
4017,32.6038847,35.2930428,2020-03-25 17:00:00,2020-03-25 17:30:00,רמי לוי - עפולה
4018,32.6038847,35.2930428,2020-03-23 23:00:00,2020-03-23 23:30:00,רמי לוי - עפולה
4019,32.6066989,35.2913046,2020-03-26 8:00:00,2020-03-26 15:00:00,בנק מזרחי טפחות - עפולה
4020,32.6929242,35.3170501,2020-03-22 13:00:00,2020-03-22 15:00:00,חלוק אוכל למשפחות בדרומית - נוף הגליל
4021,32.7044268,35.3185582,2020-03-24 20:30:00,2020-03-24 21:30:00,אושר עד - נוף הגליל
4022,32.1018083,34.8298623,2020-03-22 19:00:00,2020-03-22 19:30:00,רמי לוי - בני ברק
4023,31.79622921,34.66584972,2020-03-22 7:30:00,2020-03-22 16:30:00,"הנדסת מערכות 6410- אלתא מערכות בע""מ - אשדוד"
4024,31.7961974,34.6658564,2020-03-24 7:30:00,2020-03-24 16:30:00,"הנדסת מערכות 6410 אלתא מערכות בע""מ - אשדוד"
4025,31.79630216,34.66589263,2020-03-25 7:30:00,2020-03-25 16:30:00,הנדסת מערכות 6410 אלתא - אשדוד
4026,31.7961974,34.6658564,2020-03-26 7:30:00,2020-03-26 16:30:00,"הנדסת מערכות 6410 אלתא מערכות בע""מ - אשדוד"
4027,31.7961974,34.6658564,2020-03-23 7:30:00,2020-03-23 16:30:00,"הנדסת מערכות 6410- אלתא מערכות בע""מ - אשדוד"
4028,31.78988987,35.22089167,2020-03-21 12:00:00,2020-03-21 13:00:00,מכולת- שפע ברכת ה' - ירושלים
4029,31.7811218,35.2198881,2020-03-28 10:15:00,2020-03-28 12:00:00,בית כנסת קהל חסידים - מודיעין עילית
4030,32.2504705,34.9187636,2020-03-26 9:00:00,2020-03-26 11:00:00,ירקות ופירות אבנר - תל מונד
4031,32.0856683,34.84369105,2020-03-24 15:45:00,2020-03-24 16:00:00,צרכניית נתיב החסד - בני ברק
4032,31.61833913,34.75251068,2020-03-27 11:30:00,2020-03-27 13:00:00,"סופרמרקט ""שפע ברכה"" - קרית גת"
4033,31.61835511,34.75251068,2020-03-20 11:30:00,2020-03-20 13:00:00,"סופרמרקט ""שפע ברכה"" - קרית גת"
4034,31.7511262,35.2154249,2020-03-17 19:00:00,2020-03-17 20:00:00,רמי לוי - ירושלים
4035,31.6542849,35.1176746,2020-03-17 19:00:00,2020-03-17 19:30:00,בית הפרות - כפר עציון
4036,32.0891032,34.83805148,2020-03-18 13:00:00,2020-03-18 13:40:00,סופר ברכת השם - בני ברק
4037,31.9277091,35.0472917,2020-03-24 6:30:00,2020-03-24 7:30:00,בית כנסת מרכזי נאות הפסגה - מודיעין עילית
4038,31.9277091,35.0472917,2020-03-22 6:30:00,2020-03-22 7:30:00,בית כנסת מרכזי נאות הפסגה - מודיעין עילית
4039,31.9277091,35.0472917,2020-03-23 0:00:00,2020-03-23 23:40:00,בית כנסת מרכזי נאות הפסגה - מודיעין עילית
4040,31.9277091,35.0472917,2020-03-23 0:00:00,2020-03-23 23:00:00,בית כנסת מרכזי נאות הפסגה - מודיעין עילית
4041,32.6038847,35.2930428,2020-03-17 8:00:00,2020-03-17 23:00:00,רמי לוי - עפולה
4042,32.60392447,35.29307284,2020-03-19 8:00:00,2020-03-19 23:00:00,רמלי לוי - עפולה
4043,32.083106,34.83800745,2020-03-23 10:30:00,2020-03-23 13:00:00,כולל עמלי תורה - בני ברק
4044,32.08311623,34.8379994,2020-03-23 17:00:00,2020-03-23 19:15:00,כולל עמלי תורה - בני ברק
4045,32.08315486,34.83804232,2020-03-24 10:30:00,2020-03-24 13:00:00,כולל עמלי תורה - בני ברק
4046,32.90345194,35.28042951,2020-03-29 14:00:00,2020-03-29 15:00:00,סופר שלי כרמיאל - כרמיאל
4047,32.08564557,34.84367764,2020-03-23 22:15:00,2020-03-23 22:45:00,צרכניית נתיב החסד - בני ברק
4048,33.00784332,35.09302896,2020-03-26 14:00:00,2020-03-26 14:15:00,הרמיתג סיטי - חנות למשקאות חריפות - נהריה
4049,31.7789552,34.6570806,2020-03-25 12:00:00,2020-03-25 22:00:00,אסותא - אשדוד
4050,31.7789552,34.6570806,2020-03-22 14:00:00,2020-03-23 22:00:00,אסותא - אשדוד
4051,31.9497471,34.8903665,2020-03-30 8:00:00,2020-03-30 8:30:00,סניף חיסכון - לוד
4052,31.94974406,34.89037097,2020-03-29 10:00:00,2020-03-29 10:30:00,סניף חסכון - לוד
4053,31.9476233,34.8914086,2020-03-29 11:00:00,2020-03-29 12:00:00,טרם - לוד
4054,31.6690993,34.6028289,2020-03-23 12:30:00,2020-03-23 13:00:00,מקס סטוק - אשקלון
4055,31.6577452,34.5884741,2020-03-18 15:00:00,2020-03-18 17:00:00,טיב טעם - אשקלון
4056,31.82414493,35.23746781,2020-03-24 18:00:00,2020-03-24 20:00:00,סופר פארם - ירושלים
4057,30.6124486,34.79726353,2020-03-17 8:00:00,2020-03-17 9:00:00,"בית הספר התורני בבית הכנסת ""צמח דוד"" - מצפה רמון"
4058,30.60746237,34.80401802,2020-03-16 0:00:00,2020-03-17 22:30:00,"ישיבה תורנית בית כנסת ""ישמח משה"" - מצפה רמון"
4059,31.6987518,34.5829607,2020-03-21 5:00:00,2020-03-21 7:30:00,בית כנסת ניסנית - אשקלון
4060,31.6972192,34.5759255,2020-03-19 13:30:00,2020-03-19 14:00:00,אחי הקצב - אשקלון
4061,31.6732447,34.5680073,2020-03-19 18:30:00,2020-03-19 19:00:00,סופרפארם אפרידר - אשקלון
4062,31.6987518,34.5829607,2020-03-20 16:00:00,2020-03-20 17:30:00,בית כנסת ניסנית  רחוב לייפר אשקלון - אשקלון
4063,31.6987518,34.5829607,2020-03-20 16:00:00,2020-03-20 17:30:00,בית כנסת ניסנית אשקלון - אשקלון
4064,31.79625386,34.82272247,2020-03-20 10:00:00,2020-03-20 11:30:00,בית מרקחת כללית - יד בנימין
4065,31.6761465,34.6060997,2020-03-23 15:00:00,2020-03-23 16:30:00,שופרסל-דיל-קוסמוס - אשקלון
4066,31.99185412,34.77290181,2020-03-22 12:00:00,2020-03-22 17:00:00,מכון דיאליזה אסותא - ראשון לציון
4067,32.0468299,34.9085715,2020-03-27 14:00:00,2020-03-27 14:30:00,סופרמרקט יש חסד מתחם פאוור סנטר - בארות יצחק
4068,32.08370482,34.82766754,2020-03-20 9:00:00,2020-03-20 9:30:00,עריית בני ברק - בני ברק
4069,32.08365937,34.82762998,2020-03-19 9:00:00,2020-03-19 9:30:00,עריית בני ברק - בני ברק
4070,32.0836633,34.8276473,2020-03-17 9:00:00,2020-03-17 9:30:00,עיריית בני ברק - בני ברק
4071,32.08376846,34.82769436,2020-03-18 9:00:00,2020-03-18 9:30:00,עריית בני ברק - בני ברק
4072,32.0152498,34.7567722,2020-03-29 11:30:00,2020-03-29 12:15:00,סופר דוש - בת ים
4073,30.6124486,34.7972646,2020-03-18 8:30:00,2020-03-18 9:00:00,"בית ספר התורני - בית כנסת ""צמח דוד"" - מצפה רמון"
4074,30.61251093,34.79693737,2020-03-19 8:00:00,2020-03-19 9:00:00,בית הספר התורני בית הכנסת - מצפה רמון
4075,30.61107246,34.79822503,2020-03-19 18:00:00,2020-03-19 18:30:00,בית כנסת התימני - מצפה רמון
4076,30.6124486,34.7972646,2020-03-23 22:30:00,2020-03-23 23:00:00,"בית הכנסת בישיבה ""מדברה כעדן"" - מצפה רמון"
4077,30.61181146,34.79729811,2020-03-25 10:00:00,2020-03-25 14:30:00,"למד בישיבה בחלק של עזרת נשים ""מדברה כעדן"" - מצפה רמון"
4078,30.61186316,34.79732815,2020-03-25 23:00:00,2020-03-25 23:30:00,"ישיבה ""מדברה כעדן"" - מצפה רמון"
4079,30.6117302,34.7973024,2020-03-28 11:30:00,2020-03-28 12:30:00,"יצאו כל בני המשפחה לישיבה ""מדברה כעדן"" - מצפה רמון"
4080,31.26950723,34.78924492,2020-03-20 10:30:00,2020-03-20 11:00:00,מאפיית סנהדרין - באר שבע
4081,31.22982926,34.78593194,2020-03-20 17:30:00,2020-03-20 19:00:00,"בית הכנסת ""שבט אחים"" - באר שבע"
4082,31.26866105,34.78621705,2020-03-21 8:30:00,2020-03-21 10:30:00,"בית הכנסת ""חסד לאברהם"" - באר שבע"
4083,31.22980189,34.78592056,2020-03-21 12:30:00,2020-03-21 13:00:00,"בית כנסת ""שבט אחוות אחים"" - באר שבע"
4084,31.6633566,34.5858855,2020-03-29 1:00:00,2020-03-29 2:00:00,מוקד טרם - אשקלון
4085,31.6633566,34.5858855,2020-03-29 10:30:00,2020-03-29 11:05:00,מוקד טרם - אשקלון
4086,31.9987734,34.765893,2020-03-24 11:30:00,2020-03-24 12:00:00,בית מרקחת - חולון
4087,32.0894035,34.8297563,2020-03-28 6:00:00,2020-03-28 7:00:00,בית ספר בית יעקב - בני ברק
4088,32.3137179,34.8533212,2020-03-19 16:40:00,2020-03-19 16:57:00,חנות מקצועי אלבז - נתניה
4089,32.18145137,34.89538381,2020-03-17 13:30:00,2020-03-17 23:30:00,"ביה""ח מאיר, מח' יולדות - כפר סבא"
4090,31.95398793,34.89045814,2020-03-22 16:00:00,2020-03-22 17:00:00,"מרכול ""אושר עד"" אזור תעשיה צפוני - לוד"
4091,32.0607889,34.8554788,2020-03-22 9:45:00,2020-03-22 10:30:00,בנק הפועלים - קרית אונו
4092,32.1823231,34.8954868,2020-03-23 21:30:00,2020-03-24 8:30:00,"בי""ח מאיר מח' יולודת ג' - כפר סבא"
4093,31.7936909,34.6408942,2020-03-19 19:00:00,2020-03-19 21:00:00,שוםרסל דיל אשדוד  רחוב הרצל - אשדוד
4094,31.97639379,34.88800335,2020-03-23 8:00:00,2020-03-23 8:30:00,מכולת המושב - זיתן
4095,32.31262217,34.96179766,2020-03-19 15:15:00,2020-03-19 16:15:00,סופר חינם פלוס - תנובות
4096,32.005516,34.7547962,2020-03-18 11:00:00,2020-03-18 15:00:00,"בית הכנסת ""אור חדש"" - נתניה"
4097,32.0069029,34.7508932,2020-03-23 16:30:00,2020-03-23 17:30:00,בית הכנסת אורות התורה - בת ים
4098,32.005516,34.7547962,2020-03-19 12:00:00,2020-03-19 15:15:00,"בית הכנסת ""אור חדש"" - נתניה"
4099,31.6629795,34.5766783,2020-03-24 9:40:00,2020-03-24 10:00:00,קופת חולים נאות אשקלון - אשקלון
4100,32.05527304,34.96068987,2020-03-20 8:00:00,2020-03-20 13:30:00,"סופר מרקט ""שוק מהדרין"" סניף בן שטח - אלעד"
4101,32.05548909,34.96062037,2020-03-23 8:00:00,2020-03-23 16:30:00,"סופר מרקט ""שוק מהדרין"" סניף בן שטח - אלעד"
4102,32.05525608,34.96069235,2020-03-24 8:00:00,2020-03-24 10:30:00,"סופר מרקט ""שוק מהדרין"" סניף בן שטח - אלעד"
4103,32.06240295,34.7917721,2020-03-23 20:00:00,2020-03-23 21:00:00,סופר יוחחנוף - תל אביב - יפו
4104,32.32444333,34.86024771,2020-03-18 8:00:00,2020-03-18 9:00:00,בית כנסת מניין אברהם - נתניה
4105,32.32444333,34.86005459,2020-03-18 17:30:00,2020-03-18 18:30:00,בית כנסת מניין אברהם - נתניה
4106,32.32444333,34.86007605,2020-03-19 8:00:00,2020-03-19 9:00:00,בית כנסת מניין אברהם - נתניה
4107,32.3243708,34.86016188,2020-03-19 17:30:00,2020-03-19 18:30:00,בית כנסת מניין אברהם - נתניה
4108,32.3244796,34.86003313,2020-03-20 8:00:00,2020-03-20 9:00:00,בית כנסת מניין אברהם - נתניה
4109,32.32435369,34.86005992,2020-03-20 17:30:00,2020-03-20 18:30:00,בית כנסת מניין אברהם - נתניה
4110,32.32657931,34.85854902,2020-03-21 8:40:00,2020-03-21 10:15:00,בית כנסת משכן יחזקאל בית חווה - נתניה
4111,32.32620874,34.85828147,2020-03-21 17:15:00,2020-03-21 18:35:00,בית כנסת משכן יחזקאל בית חווה - נתניה
4112,31.79179784,35.19181315,2020-03-22 16:30:00,2020-03-22 16:45:00,סופר יש חסד - ירושלים
4113,32.07341599,34.84138124,2020-03-19 13:00:00,2020-03-19 16:00:00,ישיבה מדרש עליון - - בני ברק
4114,32.07292278,34.78195691,2020-03-18 15:00:00,2020-03-18 17:00:00,סופר AM/PM אבאבן גבירול 14 תא - תל אביב - יפו
4115,32.07253002,34.7820363,2020-03-22 18:00:00,2020-03-22 21:00:00,סופר AM/PM אבאבן גבירול 14 תא - תל אביב - יפו
4116,32.05723732,34.86952029,2020-03-28 19:00:00,2020-03-28 21:00:00,סופר AM/PM אבאבן גבירול 14 תא - תל אביב - יפו
4117,32.03220861,34.93752057,2020-03-22 9:00:00,2020-03-22 11:00:00,שוק מהדרין - מרכז רימון - אלעד
4118,32.0730891,34.7969849,2020-03-20 18:00:00,2020-03-20 19:30:00,בית כנסת שובו אחים - תל אביב - יפו
4119,31.66595044,34.562814,2020-03-27 11:00:00,2020-03-27 11:30:00,קונדטוריה לה טורט - אשקלון
4120,32.345488,34.855896,2020-03-26 16:00:00,2020-03-26 16:30:00,בית חולים לניאדו - נתניה
4121,32.09020011,34.83663536,2020-03-19 11:00:00,2020-03-19 12:30:00,בית כנסת נאות יוסף צפוני ומערבי - בני ברק
4122,31.926672,34.877744,2020-03-27 11:30:00,2020-03-27 13:00:00,סופר פארם קרית הממשלה רמלה - רמלה
4123,31.78694685,34.65521878,2020-03-21 8:00:00,2020-03-21 12:00:00,וילה - אשדוד
4124,32.07178908,34.84195685,2020-03-24 22:00:00,2020-03-24 23:00:00,מקווה נווה אחי עזר - בני ברק
4125,32.0860297,34.83168936,2020-03-21 22:00:00,2020-03-21 22:30:00,מעיין 2000 - בני ברק
4126,32.08711141,34.82852221,2020-03-23 19:00:00,2020-03-23 20:00:00,חנות דרורי מכשירי כתיבה - בני ברק
4127,31.88498344,34.73871326,2020-03-27 9:00:00,2020-03-27 10:00:00,שופרסל דיל - יבנה
4128,31.9918432,34.7726765,2020-03-20 9:00:00,2020-03-20 13:00:00,"אסותא ראשל""צ מעבדה - ראשון לציון"
4129,32.19822248,34.89039755,2020-03-24 15:00:00,2020-03-24 15:30:00,ויקטורי - כפר סבא
4130,31.93137505,35.04062741,2020-03-25 11:30:00,2020-03-25 18:00:00,מרפאת שיניים- ביודנט - מודיעין עילית
4131,32.70864847,35.17296559,2020-03-24 6:30:00,2020-03-24 15:00:00,סופר האחים דוד - רמת ישי
4132,32.70876132,35.1729629,2020-03-25 6:00:00,2020-03-25 14:30:00,סופר האחים דוד - רמת ישי
4133,32.70776828,35.17374611,2020-03-26 6:00:00,2020-03-26 15:00:00,סופר אחים דוד - רמת ישי
4134,32.70789467,35.1734457,2020-03-29 6:00:00,2020-03-29 15:43:00,סופר האחים דוד - רמת ישי
4135,32.70873423,35.17295486,2020-03-30 13:30:00,2020-03-30 18:00:00,סופר האחים דוד - רמת ישי
4136,32.08458892,34.83789331,2020-03-21 7:15:00,2020-03-21 10:00:00,"בית כנסת ""אוהל תמר"" - בני ברק"
4137,32.03278986,34.85105759,2020-03-27 7:00:00,2020-03-27 7:30:00,יוחננוף - אור יהודה
4138,32.08647511,34.82956505,2020-03-22 17:00:00,2020-03-22 18:00:00,פעמית סטור - בני ברק
4139,32.08740231,34.83724688,2020-03-19 8:30:00,2020-03-19 9:15:00,בית ספר תלמוד תורה קרלין - בני ברק
4140,32.08716822,34.83718252,2020-03-24 8:30:00,2020-03-24 12:15:00,בית ספר תלמוד תורה קרולין - בני ברק
4141,32.08740956,34.83725116,2020-03-25 8:30:00,2020-03-25 12:15:00,בית ספר תלמוד תורה קרולין - בני ברק
4142,32.08747421,34.83689279,2020-03-26 8:30:00,2020-03-26 12:15:00,בית ספר תלמוד תורה קרולין - בני ברק
4143,32.711539,35.324812,2020-03-25 19:00:00,2020-03-25 21:30:00,עירית נוף הגליל - אריזת אוכל לקשישים - נוף הגליל
4144,32.2762888,34.9204034,2020-03-24 16:00:00,2020-03-24 16:30:00,רמי לוי - קדימה-צורן
4145,32.0766759,34.8374473,2020-03-23 8:00:00,2020-03-23 9:30:00,בית כנסת בית הילל - בני ברק
4146,31.72945468,34.73887845,2020-03-19 8:00:00,2020-03-19 15:00:00,מכולת רוטשילד - קרית מלאכי
4147,31.7789552,34.6570806,2020-03-20 6:00:00,2020-03-20 13:00:00,אסותא - אשדוד
4148,31.7789552,34.6570806,2020-03-19 6:00:00,2020-03-19 13:00:00,אסותא - אשדוד
4149,31.88521689,35.0059444,2020-03-22 19:00:00,2020-03-22 20:00:00,BE מורייה סנטר - מודיעין-מכבים-רעות
4150,31.79238512,34.82421,2020-03-26 17:00:00,2020-03-26 17:30:00,מחסני השוק - יד בנימין
4151,31.69762095,35.12050989,2020-03-20 17:30:00,2020-03-20 19:00:00,בית כנסת סלונים - ביתר עילית
4152,32.1464078,34.8041896,2020-03-18 17:45:00,2020-03-18 18:00:00,שופרסל- צומת גלילות - רמת השרון
4153,32.27577118,34.92101006,2020-03-19 13:00:00,2020-03-19 13:05:00,בוסטן - קדימה-צורן
4154,32.06767147,34.79335737,2020-03-21 20:44:00,2020-03-21 21:05:00,ביקור רופא - תל אביב - יפו
4155,31.93281281,35.04509513,2020-03-26 9:00:00,2020-03-26 10:00:00,צרכניית בר כל - מודיעין עילית
4156,31.9336929,35.0468269,2020-03-22 8:30:00,2020-03-22 9:30:00,בית כנסת אשכנז - מודיעין עילית
4157,31.9336929,35.0468269,2020-03-23 7:30:00,2020-03-23 9:00:00,בית כנסת אשכנז - מודיעין עילית
4158,30.61555845,34.79664087,2020-03-18 21:30:00,2020-03-18 22:00:00,"בית הכנסת ""רחבת דניאל"" - מצפה רמון"
4159,30.61250796,34.79693591,2020-03-22 8:00:00,2020-03-22 9:00:00,בית כנסת בבית ספר התורני - מצפה רמון
4160,32.0852792,34.8413,2020-03-25 12:15:00,2020-03-25 13:00:00,בית כנסת וואסלוי - בני ברק
4161,31.91892821,34.86969961,2020-03-23 16:00:00,2020-03-23 17:30:00,יינות ביתן כביש עוקף - רמלה
4162,31.91899376,34.86971665,2020-03-24 16:00:00,2020-03-24 17:00:00,יינות ביתן - רמלה
4163,31.8031798,34.6603225,2020-03-25 8:00:00,2020-03-25 9:00:00,כללית  איזור ג - אשדוד
4164,32.09663231,34.84073449,2020-03-24 14:00:00,2020-03-24 14:30:00,קופת חולים מאוחדת חדר אחיות - בני ברק
4165,31.81421061,34.77641063,2020-03-25 8:00:00,2020-03-25 12:00:00,"מעון "" עלי מוריה"" - גדרה"
4166,32.09574211,34.84013751,2020-03-18 9:30:00,2020-03-18 13:30:00,בית כנסת אוהל תמר - בני ברק
4167,32.09571825,34.8401241,2020-03-19 9:30:00,2020-03-19 13:00:00,בית כנסת אוהל תמר - בני ברק
4168,32.0738137,34.8376989,2020-03-19 18:00:00,2020-03-19 20:00:00,כולל בית הלל - בני ברק
4169,32.2772208,34.8608514,2020-03-19 15:30:00,2020-03-19 18:30:00,אופיס דיפו - נתניה
4170,32.0733539,34.8398707,2020-03-22 8:00:00,2020-03-22 9:00:00,בית כנסת אליהו הנביא - בני ברק
4171,32.0733539,34.8398707,2020-03-22 16:30:00,2020-03-22 17:30:00,בית כנסת אליהו הנביא - בני ברק
4172,32.26953565,34.88808145,2020-03-26 16:00:00,2020-03-26 16:30:00,"מכולת ""הצרכניה"" - אבן יהודה"
4173,32.1823231,34.8954868,2020-03-24 21:30:00,2020-03-25 8:30:00,"בי""ח מאיר , מח' יולדות ג' - כפר סבא"
4174,32.1823231,34.8954868,2020-03-21 8:30:00,2020-03-21 13:30:00,"בי""ח מאיר מח' יולדות ג' - כפר סבא"
4175,32.1823231,34.8954868,2020-03-19 21:30:00,2020-03-20 8:30:00,"בי""ח מאיר, מח' יולדות ג' - כפר סבא"
4176,32.2926403,34.8624596,2020-03-26 16:45:00,2020-03-26 17:20:00,רמי לוי - נתניה
4177,32.2926403,34.8624596,2020-03-25 12:00:00,2020-03-25 13:05:00,רמי לוי - נתניה
4178,32.3205556,34.8711111,2020-03-27 13:50:00,2020-03-27 14:10:00,ויקטורי - נתניה
4179,32.32057373,34.87114686,2020-03-20 13:30:00,2020-03-20 14:00:00,ויקטורי - נתניה
4180,32.3213949,34.872713,2020-03-27 14:10:00,2020-03-27 14:20:00,"תחנת דלק ""סדש"" - נתניה"
4181,32.3141901,34.8865743,2020-03-26 18:30:00,2020-03-26 18:45:00,מקווה - נתניה
4182,31.7928791,34.6389409,2020-03-18 20:00:00,2020-03-18 22:00:00,מכון כושר סוויפט סימול אשדוד - אשדוד
4183,31.9304891,35.038692,2020-03-24 21:00:00,2020-03-24 22:00:00,"חנות ""יש"" - מודיעין עילית"
4184,31.92961497,35.03871346,2020-03-25 16:45:00,2020-03-25 17:30:00,"חנות ""כלבו בולומנט"" מרכז קסם - מודיעין עילית"
4185,31.92575252,35.04053766,2020-03-25 12:00:00,2020-03-25 12:30:00,תפילה במניין - מודיעין עילית
4186,31.9740224,34.7794211,2020-03-18 8:00:00,2020-03-18 20:00:00,סופר כרמים - ראשון לציון
4187,31.92230082,34.81023614,2020-03-26 12:00:00,2020-03-26 12:30:00,סופר פרם - נס ציונה
4188,31.9223019,34.810235,2020-03-26 13:00:00,2020-03-26 13:15:00,מגה בעיר - נס ציונה
4189,31.9639332,34.8054252,2020-03-19 12:00:00,2020-03-19 12:30:00,"קופת חולים מכבי, סניף גן העיר, מכון פיזיוטרפיה - ראשון לציון"
4190,31.9918432,34.7726765,2020-03-23 8:30:00,2020-03-23 9:30:00,"אסותא, מכון ממוגרפיה וUS - ראשון לציון"
4191,31.984393,34.7824942,2020-03-24 13:00:00,2020-03-24 13:30:00,מכון דימות מ.א.ר - ראשון לציון
4192,31.96623646,34.83979944,2020-03-25 17:30:00,2020-03-25 18:00:00,"סופר פרם, סניף אסף הרופא - ראשון לציון"
4193,31.9667644,34.8398698,2020-03-24 0:00:00,2020-03-25 19:00:00,מיון אסף הרופא - ראשון לציון
4194,32.07659318,34.83582103,2020-03-20 12:30:00,2020-03-20 15:00:00,בית כנסת שתילי זיתים - בני ברק
4195,32.07659377,34.8357985,2020-03-20 20:10:00,2020-03-20 20:50:00,בית כנסת חניכי הישיבות שתילי זיתים - בני ברק
